BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4
t880,20.8124,0.0,-0.0,0.0,0.0,24.320999999999998,0.0,333.1842207585477,-15.31762075854784,-363.0,209.3302669941221,0.0,-0.0,0.0,0.0,79.66300000000001,842.987809817229,76.43271328765854,-19.413790099009905,-1189.0,747.2005052637904,3761.962663788712,-4178.877824148738,0.0,0.0,17.219,239.781,-316.74792414521613,-13.53742075854784,-257.0,100.0284,0.0,-0.0,0.0,0.0,9.715,135.285,-92.86900990099012,-7.159390099009902,-145.0
t881,39.64640000000001,0.0,-0.0,0.0,0.0,24.388,339.61199999999997,-20.29644366234762,-19.349956337652213,-364.0,137.15806699412212,0.0,-0.0,0.0,0.0,80.06500000000001,45.88250557830897,942.027077427569,-10.13265,-1195.0,1156.969415300035,3830.0214891510313,-4112.014998786418,0.0,0.0,17.353,241.647,-865.1932252417604,-9.782680422886823,-259.0,61.66799999999999,0.0,-4.565217391304349,0.0,0.0,9.781999999999998,136.218,-56.53740852346103,-0.5653740852346103,-146.0
t882,5.9448,0.0,-0.0,0.0,0.0,24.522000000000002,0.0,345.66585000000003,-10.13265,-366.0,554.2046754536461,0.0,-0.0,0.0,0.0,80.40000000000002,710.6421450740652,-132.98738588657753,-12.259434641134229,-1200.0,357.71507578124834,3898.2588087162485,-4041.16863574294,0.0,0.0,17.42,242.58,-212.67846411342254,-2.1267846411342295,-260.0,0.0,0.0,-0.0,0.0,0.0,9.849,137.15099999999998,0.0,-0.0,-147.0
t883,1.32,0.27599999999999997,-0.0,0.0,0.0,24.455,0.0,342.3727272727273,-3.423727272727273,-365.0,134.50586699412213,0.0,-0.0,0.0,0.0,80.19900000000001,858.3321461148798,133.10612563465162,-9.143138743653484,-1197.0,1006.770400781245,3903.992163788712,-4038.0443241487374,0.0,0.0,17.42,0.0,-619.0066523997621,-11.131588021456926,-260.0,0.0,0.0,-0.0,0.0,0.0,9.849,0.0,143.52779949238314,-6.376799492383137,-147.0
t884,0.99,0.0,-0.0,0.0,0.0,24.320999999999998,0.0,350.45055,-12.761549999999996,-363.0,135.8338669941221,0.0,-0.0,0.0,0.0,79.79700000000001,1111.2030000000002,-128.1541669941222,-7.679700000000001,-1191.0,506.1922270266924,1.196,-144.17612702669237,0.0,0.0,17.286,240.714,-350.45055,-12.761549999999996,-258.0,11.879533005877796,3.8640000000000008,-0.0,0.0,0.0,9.781999999999998,0.0,128.1541669941222,-7.679700000000001,-146.0
t885,0.66,0.0,-0.3260869565217391,0.0,0.0,24.053,0.0,357.5072869565218,-22.894200000000012,-359.0,415.87680845952394,0.0,-0.0,0.0,0.0,78.993,878.5404388240626,-175.90398715513794,-18.506260128448627,-1179.0,375.82,3879.712632629293,-4061.1278553081556,0.0,0.0,17.085000000000004,237.91500000000002,-173.35212890168518,-21.052648419451646,-255.0,19.1296,0.0,-4.565217391304349,0.0,0.0,9.647999999999998,134.35200000000003,-8.251170899698678,-6.313211708996987,-144.0
t886,22.107000000000003,0.0,-0.0,0.0,0.0,24.320999999999998,338.67900000000003,-1.8234653465345474,-20.28353465346535,-363.0,190.57459999999998,0.0,-0.0,0.0,0.0,79.596,1108.404,-172.02959595959555,-18.545004040404045,-1188.0,272.55,3437.3386167328235,-3634.880510426181,0.0,0.0,17.219,0.0,183.276228346823,-18.50333465346535,-257.0,74.80000000000001,3.8640000000000008,-0.0,0.0,0.0,9.715,72.33477108109693,-9.423167040692903,-6.2906040404040455,-145.0
t887,43.83,0.27599999999999997,-0.0,0.0,0.0,24.589000000000002,278.0505603600245,43.14863963997539,-22.894200000000005,-367.0,179.84359603960408,0.0,-0.0,0.0,0.0,80.46700000000001,1120.533,-161.19019801980207,-18.65339801980198,-1201.0,265.62,0.0,-138.6633603600248,0.0,0.0,17.286,0.0,134.87136036002468,-21.114,-258.0,23.228800000000003,0.0,-0.0,0.0,0.0,9.781999999999998,136.218,-16.829801980198013,-6.398998019801981,-146.0
t888,126.66,0.0,-0.3260869565217391,0.0,0.0,25.325999999999997,352.6739999999999,-125.0830822212656,-1.2508308222126563,-378.0,8.9278,0.0,-0.0,0.0,0.0,82.54400000000001,821.422894731723,328.7493717126764,-9.644066444399494,-1232.0,272.19000000000005,1.196,-55.051473403503245,0.0,0.0,17.688000000000002,246.312,-209.9599258550472,-8.37460074144953,-264.0,0.0,0.0,-0.0,0.0,0.0,9.982999999999999,139.017,6.29363636363639,-6.293636363636364,-149.0
t889,16.884000000000004,0.0,-0.0,0.0,0.0,25.192000000000004,350.808,-16.716831683168312,-0.16716831683168312,-376.0,9.8118,0.0,-0.0,0.0,0.0,82.07499999999999,596.541677435284,541.9914369340567,-5.4199143693405665,-1225.0,578.2751149637523,1.196,-69.70672702669161,0.0,0.0,17.554,244.44600000000003,-501.2447696202289,-8.519618316831684,-262.0,27.328000000000003,0.0,-0.0,0.0,0.0,9.982999999999999,139.017,-24.029835630659438,-3.2981643693405664,-149.0
t890,15.846000000000002,0.27599999999999997,-0.0,0.0,0.0,24.924000000000003,347.076,-13.834277307371758,-2.287722692628248,-372.0,9.865600000000002,0.0,-0.0,0.0,0.0,81.137,667.6270391507231,456.9397584336131,-4.569397584336132,-1211.0,779.4224296308629,1.196,-115.77739369335922,0.0,0.0,17.353,0.0,-419.0039959777265,-4.190039959777266,-259.0,30.573200000000003,0.0,-0.0,0.0,0.0,9.849,137.15099999999998,-24.101485148514847,-6.4717148514851495,-147.0
t891,43.50000000000004,0.0,-0.3260869565217391,0.0,0.0,24.119999999999997,0.0,295.66271409749663,-2.9566271409749665,-360.0,3.7,0.0,-0.0,0.0,0.0,78.591,1094.4089999999999,4.493727140974901,-8.193727140974966,-1173.0,491.7400905495646,3393.9288590996207,-3612.7544658364563,0.0,0.0,16.817000000000004,234.183,-267.3493125256002,-5.565171287128713,-251.0,33.135200000000005,0.0,-0.0,0.0,0.0,9.513999999999998,132.486,-32.80712871287129,-0.32807128712871286,-142.0
t892,11.661000000000001,0.27599999999999997,-0.3260869565217391,0.0,0.0,21.76,318.24,-11.495953508394319,-0.1149595350839432,-340.0,12.914200000000001,0.0,-0.0,0.0,0.0,3.333,1031.5960612617814,72.52993335833285,-9.373194620114187,-1111.0,480.9484296308629,1.196,-310.568578234422,0.0,0.0,16.012999999999998,222.987,-163.10844186135702,-8.467409535083943,-239.0,35.697199999999995,0.0,-4.565217391304349,0.0,0.0,9.045000000000002,0.0,102.0744620114185,-7.251444620114187,-135.0
t893,12.635000000000002,0.0,-0.0,0.0,0.0,21.641000000000005,301.35900000000004,10.259199999999913,-22.894200000000005,-323.0,169.3997000000005,0.0,-0.0,0.0,0.0,70.88600000000001,987.1140000000001,-146.35025000000013,-23.049450000000004,-1058.0,618.4141270266925,1.196,-552.5999270266924,0.0,0.0,15.342999999999998,0.0,167.76080000000016,-21.114,-229.0,38.60080000000001,3.8640000000000008,-0.0,0.0,0.0,8.643,120.357,-31.66974999999994,-10.79505,-129.0
t894,0.99,0.27599999999999997,-0.0,0.0,0.0,20.569,176.69370339331968,131.36549660668018,-22.894200000000005,-307.0,621.7282999999995,0.0,-0.0,0.0,0.0,67.603,941.3969999999999,-606.3585499999994,-15.369750000000002,-1008.9999999999999,457.1393903000382,3614.8103253829154,-4324.617119076273,0.0,0.0,14.673,0.0,474.9930533933192,-17.998649999999998,-219.0,41.504400000000004,0.0,-0.0,0.0,0.0,8.308000000000002,74.18759999999999,0.0,-0.0,-124.0
t895,16.1441,0.0,-0.3260869565217391,0.0,0.0,0.888,295.11199999999997,-8.629437897605452,-7.188575145872787,-296.0,451.29130000000004,0.0,-0.0,0.0,0.0,0.0,977.0,-439.6202281932189,-11.671071806781033,-977.0,363.7594757812483,3660.9268204422438,-4279.913667495205,0.0,0.0,0.0,0.0,480.1309616551634,-11.903590383448366,-213.0,42.3584,0.0,-4.565217391304349,0.0,0.0,0.0,120.0,-31.88129556433905,-5.91188704435661,-120.0
t896,34.3523,0.27599999999999997,-0.3260869565217391,0.0,0.0,19.363,269.63699999999994,-17.609437359870196,-16.692775683608005,-289.0,364.38960000000003,0.0,-0.0,0.0,0.0,63.985,392.0831442793296,149.91200572067032,-15.369750000000002,-955.0,1047.570100781245,3486.200918861176,-4453.226525598013,0.0,0.0,13.935999999999998,194.064,-65.63191836080013,-14.912575683608,-208.0,65.92200000000001,3.8640000000000008,-0.0,0.0,0.0,7.839,109.16099999999999,-66.67065,-3.1153500000000003,-117.0
t897,56.6649,0.27599999999999997,-0.0,0.0,0.0,19.229,267.77099999999996,-46.808249999999994,-10.13265,-287.0,491.7091000000001,0.0,-0.0,0.0,0.0,63.516000000000005,483.94456296419696,-75.79991296419686,-15.36975,-948.0,1123.1672640624947,3410.0210174119006,-4530.602427047288,0.0,0.0,13.869,193.13099999999997,5.766595572892524,-8.352449999999989,-207.0,0.0,0.0,-4.565217391304349,0.0,0.0,7.839,0.0,116.84156739130432,-3.1153499999999887,-117.0
t898,0.66,0.0,-0.0,0.0,0.0,0.0,0.0,322.23420000000004,-22.8942,-300.0,146.05,0.0,-0.0,0.0,0.0,0.0,988.0,-130.68025000000006,-15.369750000000002,-988.0,621.4997390624981,3934.630024437476,-4006.2104634999737,0.0,0.0,0.0,0.0,-312.80529999999993,-21.114,-216.0,0.0,3.8640000000000008,-0.0,0.0,0.0,0.0,0.0,121.25134999999999,-3.1153500000000003,-122.0
t899,54.565000000000005,0.0,-0.0,0.0,0.0,0.0,305.0,-32.54976831570011,-22.015231684299856,-305.0,255.12600000000003,0.0,-0.0,0.0,0.0,24.192,654.5849941282715,91.68749429735456,-17.590488425626162,-1008.0,739.0774,3640.116722286737,-4300.506722172452,0.0,0.0,0.0,220.0,-57.573400114285135,-21.114,-220.0,136.34459999999999,0.0,-4.565217391304349,0.0,0.0,0.0,0.0,-1.5643258673693206,-6.215056741326308,-124.0
t900,94.39739999999999,0.0,-0.3260869565217391,0.0,0.0,0.0,0.0,237.82288695652176,-22.894199999999998,-309.0,527.5146000000001,0.0,-0.0,0.0,0.0,24.503999999999998,168.91989494949482,317.15525252525254,-17.093747474747477,-1020.9999999999999,438.36993043478265,0.0,-1.4130434782608694,0.0,0.0,0.0,223.0,-415.84288695652185,-21.113999999999994,-223.0,143.97459999999998,0.0,-0.0,0.0,0.0,0.0,126.0,-139.13525252525253,-4.839347474747476,-126.0
t901,96.61070000000001,0.27599999999999997,-0.3260869565217391,0.0,0.0,21.842,304.158,-73.6664130434781,-22.894200000000005,-326.0,393.3303000000001,0.0,-0.0,0.0,0.0,72.22600000000001,1005.7740000000001,-376.8333333333337,-16.496966666666665,-1078.0,555.2973610334251,3473.64937393364,-4468.387114003809,0.0,0.0,15.745000000000003,219.25499999999997,458.4863793734448,-19.046000336700335,-235.0,134.25019999999998,0.0,-0.0,0.0,0.0,8.911000000000001,0.0,-7.986632996632964,-2.1745670033669984,-133.0
t902,182.15820000000002,0.0,-0.0,0.0,0.0,22.981,320.019,-163.98392060242384,-18.174279397576022,-343.0,25.054399999999998,0.0,-0.0,0.0,0.0,75.71,657.467397373,392.2248917359105,-20.456689108910894,-1130.0,846.6496999999998,3571.4314637887123,-4370.605024148737,0.0,0.0,16.482,229.51800000000003,-31.082060242397567,-16.39407939757602,-246.0,205.36120000000003,0.0,-0.0,0.0,0.0,9.313000000000002,129.68699999999998,-197.15891089108905,-8.202289108910891,-139.0
t903,165.4584,0.27599999999999997,-0.0,0.0,0.0,23.718,0.0,174.835482612609,-10.287882612609087,-354.0,3.7408,0.0,-0.0,0.0,0.0,78.122,1087.878,14.814319367588979,-18.555119367588933,-1166.0,850.8662309870884,3646.8603174119007,-4292.5671270472885,0.0,0.0,16.951,236.049,-196.65173873909137,-8.507682612609088,-253.0,0.0,3.8640000000000008,-4.565217391304349,0.0,0.0,9.581,133.41899999999998,7.001936758893324,-6.300719367588933,-143.0
t904,95.12490000000001,0.0,-0.0,0.0,0.0,24.388,339.61199999999997,-72.2307000000002,-22.894200000000005,-364.0,72.8292,0.0,-0.0,0.0,0.0,80.13199999999999,1115.868,-49.77974999999957,-23.049450000000004,-1196.0,225.92201451878984,1.196,-456.57889369335845,0.0,0.0,17.353,241.647,250.571669479771,-21.110790305202293,-259.0,179.844,0.0,-0.0,0.0,0.0,9.781999999999998,95.72705978497353,-128.56121947977124,-10.791840305202294,-146.0
t905,30.544700000000002,0.0,-0.0,0.0,0.0,24.589000000000002,342.41099999999994,-16.129385395542982,-14.415314604456908,-367.0,45.090900000000005,0.0,-0.0,0.0,0.0,80.86900000000001,919.2372215848012,177.83525168252544,-16.032373267326733,-1207.0,180.62341451878984,3825.3332920495823,-4115.290152409607,0.0,0.0,17.554,244.44600000000003,116.73146044569083,-7.398014604456908,-262.0,283.58840000000004,3.8640000000000008,-0.0,0.0,0.0,9.915999999999999,138.08399999999997,-278.4373267326733,-9.015073267326732,-148.0
t906,9.5507,0.0,-0.0,0.0,0.0,24.589000000000002,42.660447999587625,302.564427228131,-12.364575227718682,-367.0,17.416699999999995,0.0,-0.0,0.0,0.0,80.936,1127.064,-2.046949999999881,-15.369750000000002,-1208.0,443.34192948254207,3893.2361587162486,-4046.1912857429406,0.0,0.0,17.554,244.44600000000003,-279.80242722813114,-10.584375227718681,-262.0,23.830399999999997,0.0,-0.0,0.0,0.0,9.915999999999999,138.08399999999997,-20.715049999999987,-3.1153499999999994,-148.0
t907,31.756,0.0,-0.3260869565217391,0.0,0.0,24.656000000000002,0.0,334.80828695652207,-22.894200000000005,-368.0,5.549999999999999,0.0,-0.0,0.0,0.0,81.00300000000001,1127.997,12.861741414141425,-18.411741414141417,-1209.0,487.0416431883086,3906.916985527843,-4032.5104589313464,0.0,0.0,17.554,244.44600000000003,-340.334169784805,-21.114,-262.0,13.4932,0.0,-0.0,0.0,0.0,9.915999999999999,138.08399999999997,-7.335858585858501,-6.157341414141416,-148.0
t908,41.373,0.0,-0.0,0.0,0.0,24.522000000000002,341.478,-20.692976708357904,-20.680023291642126,-366.0,179.5302,0.0,-0.0,0.0,0.0,80.53399999999999,686.95404412743,268.13732916421253,-13.155573291642124,-1202.0,450.2015294825422,0.0,-184.7585270266876,0.0,0.0,17.487000000000002,243.513,-247.4443524558546,-17.99865,-261.0,0.0,0.0,-0.0,0.0,0.0,9.849,137.15099999999998,0.0,-0.0,-147.0
t909,45.944,0.0,-0.0,0.0,0.0,24.254,337.74600000000004,-45.48910891089109,-0.4548910891089109,-362.0,186.02759999999998,0.0,-0.0,0.0,0.0,79.596,1108.404,-182.6018351142045,-3.4257648857955108,-1188.0,107.42741451878986,0.0,-252.40982702669123,0.0,0.0,17.219,124.80014227949238,262.58916184687774,-2.6258916184687777,-257.0,34.843199999999996,0.0,-0.0,0.0,0.0,9.715,135.285,-34.49821782178218,-0.3449821782178218,-145.0
t910,48.14900000000001,0.27599999999999997,-0.3260869565217391,0.0,0.0,24.320999999999998,338.67900000000003,-35.56955033247422,-12.529362711003971,-363.0,182.84088578203296,0.0,-0.0,0.0,0.0,79.529,1107.471,-163.4815566748687,-19.35932910716436,-1187.0,65.71199999999999,3831.5030659626254,-4109.337421974824,0.0,0.0,17.152000000000005,238.848,226.56163961603858,-14.439283603839614,-256.0,42.8708,0.0,-4.565217391304349,0.0,0.0,9.715,135.285,-27.51053260869568,-10.79505,-145.0
t911,48.80900000000001,0.27599999999999997,-0.0,0.0,0.0,24.79,345.21000000000004,-26.19079999999996,-22.8942,-370.0,446.409593693359,0.0,-0.0,0.0,0.0,81.00300000000001,1127.997,-428.5972436933592,-17.812350000000002,-1209.0,6.930000000000001,1.196,-246.20409369335894,0.0,0.0,17.42,0.0,496.53499369335907,-15.8769,-260.0,48.678,3.8640000000000008,-0.0,0.0,0.0,9.849,137.15099999999998,-41.74694999999995,-10.79505,-147.0
t912,46.290000000000006,0.0,-0.3260869565217391,0.0,0.0,25.661,357.339,-45.508824795523026,-0.4550882479552303,-383.0,493.81199999999995,0.0,-0.0,0.0,0.0,83.415,212.23590828275374,468.4538917172464,-12.916800000000002,-1245.0,665.8010718401969,3685.334338861551,-3825.545378931721,0.0,0.0,17.822000000000003,248.17800000000003,-519.4850052218975,-6.105026548129436,-266.0,52.4356,0.0,-0.0,0.0,0.0,10.117,0.0,96.5399383001741,-8.092538300174207,-151.0
t913,44.584,0.27599999999999997,-0.0,0.0,0.0,25.46,0.0,312.80808080808083,-3.1280808080808087,-380.0,493.65,0.0,-0.0,0.0,0.0,82.74500000000002,956.8935309057211,-282.5093097127745,-15.779221192946912,-1235.0,609.4680718401968,3237.9416087278087,-3407.401851696529,0.0,0.0,17.688000000000002,0.0,-185.6090384866107,-8.086790384866104,-264.0,0.0,0.0,-4.565217391304349,0.0,0.0,10.050000000000002,0.0,155.3102673913044,-10.79505,-150.0
t914,44.038000000000004,0.0,-0.3260869565217391,0.0,0.0,25.125,0.0,316.29573695652175,-10.132650000000002,-375.0,37.9932,0.0,-0.0,0.0,0.0,81.74000000000001,739.4104944294663,377.9312251920195,-17.074919621485414,-1220.0,923.8480718401967,0.0,-215.74692267886576,0.0,0.0,17.42,242.58,-701.0902466943871,-7.010902466943872,-260.0,0.0,3.8640000000000008,-4.565217391304349,0.0,0.0,9.915999999999999,138.08399999999997,6.863284545845893,-6.162067154541541,-148.0
t915,47.845000000000006,0.27599999999999997,-0.0,0.0,0.0,24.320999999999998,338.67900000000003,-47.644554455445544,-0.4764455445544554,-363.0,68.56119999999999,0.0,-0.0,0.0,0.0,79.12700000000002,146.12481930693073,896.1484653465346,-8.961484653465346,-1181.0,1152.7200014491336,3066.6331226313346,-3422.9237829913586,0.0,0.0,16.884,235.11599999999999,-787.6004455445544,-8.828895544554458,-252.0,63.8792,3.8640000000000008,-0.0,0.0,0.0,9.581,133.41899999999998,-60.903465346534624,-6.839734653465347,-143.0
t916,51.03200000000001,0.0,-0.0,0.0,0.0,22.981,320.019,-44.702471589392665,-6.329528410607335,-343.0,15.181999999999997,0.0,-0.0,0.0,0.0,74.906,571.6716865830274,472.0983652643296,-15.858051847356704,-1118.0,1268.2950305982145,2897.162689923887,-3433.3796502839136,0.0,0.0,16.08,0.0,-496.41734367493694,-11.74072656325063,-240.0,68.6616,0.0,-0.0,0.0,0.0,9.112,0.0,69.02145000000004,-10.79505,-136.0
t917,52.907,0.0,-0.0,0.0,0.0,21.574,300.426,-36.58645891089118,-16.320541089108914,-322.0,73.8624,0.0,-0.0,0.0,0.0,70.55099999999999,982.4490000000001,-58.49265000000015,-15.369750000000002,-1053.0,636.3930718401969,2906.012536000304,-3642.1264630269948,0.0,0.0,15.209000000000001,157.20741657263227,166.44306930693094,-12.13863069306931,-227.0,72.0776,0.0,-0.0,0.0,0.0,8.576000000000002,119.424,-71.3639603960396,-0.7136396039603962,-128.0
t918,52.311,0.0,-0.3260869565217391,0.0,0.0,20.502,261.87787797197757,-5.4705910154559945,-22.8942,-306.0,147.01376239603957,0.0,-0.0,0.0,0.0,67.402,938.598,-123.96431239603956,-23.049450000000004,-1006.0,697.3003533253408,3082.6958383060487,-3949.087245042885,0.0,0.0,14.606,203.394,190.20505341149553,-21.113999999999997,-218.0,71.56519999999999,0.0,-0.0,0.0,0.0,8.241,114.75900000000001,-60.770149999999965,-10.79505,-123.0
t919,1.7879999999999998,0.27599999999999997,-0.3260869565217391,0.0,0.0,19.765,0.0,278.24629572233187,-4.749208765810118,-295.0,170.30507999970567,0.0,-0.0,0.0,0.0,64.99,905.0100000000001,-161.44533333303625,-8.859746666669638,-970.0,1331.2273120833581,0.0,-952.1404400701697,0.0,0.0,8.44,0.0,-164.40858615167187,-12.118285861516718,-211.0,69.174,0.0,-0.0,0.0,0.0,7.972999999999999,0.0,47.60762376237621,-5.754623762376239,-119.0
t920,65.4705,0.0,-0.0,0.0,0.0,17.25207334571498,260.74792665428504,-42.576299999999904,-22.894200000000005,-278.0,222.60670000000005,0.0,-0.0,0.0,0.0,39.517,879.4830000000001,-199.55725000000007,-23.049450000000004,-919.0,861.7550795803428,3399.641176664281,-4539.786267794908,0.0,0.0,0.0,201.0,298.72274707949055,-20.3327355292051,-201.0,71.1682,0.0,-4.565217391304349,0.0,0.0,4.859000000000001,108.141,-56.58919707949053,-10.013785529205096,-113.0
t921,80.5233,0.0,-0.0,0.0,0.0,11.040000000000001,264.96000000000004,-63.3516473286932,-17.171652671306735,-276.0,530.3683,0.0,-0.0,0.0,0.0,21.96,893.0400000000001,-516.2362572296835,-14.132042770316637,-915.0,573.7365570117704,3336.4385082331564,-4605.597979704293,0.0,0.0,0.0,200.0,716.5369144593668,-21.114,-200.0,144.54919999999998,0.0,-0.0,0.0,0.0,4.859000000000001,108.141,-136.94900990099006,-7.6001900990099,-113.0
t922,99.80850000000001,0.27599999999999997,-0.0,0.0,0.0,19.295999999999996,268.70400000000006,-79.0289108910891,-21.055589108910894,-288.0,547.9399000000001,0.0,-0.0,0.0,0.0,63.78399999999999,888.216,-532.5701499999999,-15.369750000000002,-952.0,576.719905244514,3296.154208716249,-4644.46923574294,0.0,0.0,13.935999999999998,194.064,790.870510891089,-19.27538910891089,-208.0,182.3868,0.0,-0.0,0.0,0.0,7.839,109.16099999999999,-179.27145,-3.1153500000000003,-117.0
t923,112.29590000000002,0.0,-0.0,0.0,0.0,19.295999999999996,268.70400000000006,-111.18405940594062,-1.1118405940594063,-288.0,418.874881188119,0.0,-0.0,0.0,0.0,63.985,891.0149999999999,-412.5259405940594,-6.348940594059407,-955.0,694.6590435283424,0.0,-1412.7398603600254,0.0,0.0,14.002999999999998,194.997,725.3341584158416,-7.253341584158416,-209.0,203.6404,0.0,-0.0,0.0,0.0,7.906,110.094,-201.62415841584155,-2.016241584158416,-118.0
t924,119.17800000000001,0.0,-0.0,0.0,0.0,11.639999999999999,279.36,-100.28937736496424,-18.88862263503578,-291.0,151.58338118811895,0.0,-0.0,0.0,0.0,26.082,939.918,-135.04813366336643,-16.535247524752478,-966.0,712.7875435283424,3290.163030031152,-4649.2644144280375,0.0,0.0,14.203999999999999,197.796,663.4222635035782,-17.108422635035783,-212.0,428.50159999999994,3.8640000000000008,-0.0,0.0,0.0,0.0,120.0,-428.08475247524746,-4.280847524752475,-120.0
t925,118.0408,0.0,-0.3260869565217391,0.0,0.0,0.0,311.0,-109.38659694946045,-8.328116094017863,-311.0,138.92321196039615,0.0,-0.0,0.0,0.0,68.876,959.124,-121.29542092863998,-17.62779103175623,-1028.0,724.6815706339554,3376.591477556828,-4562.83596690236,0.0,0.0,15.008000000000003,208.99200000000002,473.53249377383713,-11.96957506226163,-224.0,258.21074328704105,0.0,-4.565217391304349,0.0,0.0,3.429,123.571,-242.8504758957367,-10.79505,-127.0
t926,79.1749,0.27599999999999997,-0.0,0.0,0.0,21.976000000000003,306.024,-67.48022170375454,-11.970678296245463,-328.0,115.0756,0.0,-0.0,0.0,0.0,72.62800000000001,1011.372,-94.24800396039579,-20.827596039603964,-1084.0,649.2829706339555,3454.719980455379,-4486.12050748207,0.0,0.0,15.812,216.51820506443525,395.9778296245463,-10.190478296245464,-236.0,238.9588,3.8640000000000008,-0.0,0.0,0.0,8.911000000000001,124.08900000000001,-234.24960396039594,-8.57319603960396,-133.0
t927,103.6117,0.0,-0.3260869565217391,0.0,0.0,22.713,316.28700000000003,-91.91330003324484,-11.372313010233436,-339.0,108.8721,0.0,-0.0,0.0,0.0,18.986012073667872,1101.0139879263322,-88.83305049504914,-20.039049504950498,-1120.0,465.2835765833566,3574.3953399313614,-4366.228104527828,0.0,0.0,16.348000000000003,227.652,336.1413010233435,-9.592113010233435,-244.0,163.1796,0.0,-0.0,0.0,0.0,9.179000000000002,127.82099999999998,-155.39495049504953,-7.784649504950496,-137.0
t928,93.2625,0.0,-0.0,0.0,0.0,24.254,337.74600000000004,-72.5714704069933,-20.691029593006657,-362.0,84.55470000000001,0.0,-0.0,0.0,0.0,79.596,1108.404,-65.24180314248818,-19.312896857511838,-1188.0,418.3305057410417,3682.931272484365,-4257.9092154530845,0.0,0.0,17.286,195.67930752001973,220.59295930066526,-18.910829593006653,-258.0,94.40339999999999,0.0,-4.565217391304349,0.0,0.0,9.781999999999998,136.218,-82.77968575118378,-7.058496857511838,-146.0
